Время;Расположение источника;Источик;Тип сообщения;Комментарий;
2014.07.03  11:50:13.270;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 218 16 02 00 33 07 03 00 00 00 07 00 00 189 43 164 83 00 75 115 40 12 20 06 14 12 00 00 40 02 00 00 00 75 115 40 12 20 06 14 45 00 00 40 02 00 00 00 75 115 40 12 20 06 14 07 00 36 187 43 164 83 00 75 115 40 12 20 06 14 03 64 36 187 43 164 83 00 75 115 40 12 20 06 14 07 00 38 187 43 164 83 00 75 115 40 12 20 06 14 03 64 38 187 43 164 83 00 75 115 40 12 20 06 14 104 175 220 16 02 00 36 11 03 00 00 00 63 00 08 205 204 123 66 00 75 115 40 12 20 06 14 64 00 08 10 215 35 189 00 75 115 40 12 20 06 14 68 00 10 72 225 60 194 00 75 115 40 12 20 06 14 84 00 12 72 225 115 66 00 75 115 40 12 20 06 14 79 00 13 246 168 218 66 00 75 115 40 12 20 06 14 93 00 36 00 00 201 66 00 75 115 40 12 20 06 14 94 00 36 246 40 200 66 00 75 115 40 12 20 06 14 95 00 36 154 153 25 62 00 75 115 40 12 20 06 14 93 00 38 61 138 212 66 00 75 115 40 12 20 06 14 94 00 38 61 138 211 66 00 75 115 40 12 20 06 14 95 00 38 236 81 56 62 00 75 115 40 12 20 06 14 ;
2014.07.03  11:50:14.278;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 70 222 16 02 00 33 04 03 00 00 00 07 00 06 189 43 164 83 00 22 116 40 12 20 06 14 02 64 06 189 43 164 83 00 22 116 40 12 20 06 14 00 64 18 188 43 164 83 00 22 116 40 12 20 06 14 07 00 23 191 43 164 83 00 22 116 40 12 20 06 14 104 250 224 16 02 00 36 16 03 00 00 00 65 00 08 41 92 15 62 00 38 116 40 12 20 06 14 66 00 08 20 174 94 66 00 38 116 40 12 20 06 14 67 00 08 174 71 97 62 00 38 116 40 12 20 06 14 68 00 08 215 227 08 67 00 38 116 40 12 20 06 14 69 00 10 31 133 139 63 00 38 116 40 12 20 06 14 70 00 10 61 138 00 67 00 38 116 40 12 20 06 14 86 00 12 205 204 76 62 00 38 116 40 12 20 06 14 87 00 12 164 112 83 66 00 38 116 40 12 20 06 14 42 00 23 143 194 117 60 00 38 116 40 12 20 06 14 45 00 23 215 163 192 64 00 38 116 40 12 20 06 14 46 00 23 133 235 193 64 00 38 116 40 12 20 06 14 47 00 23 00 00 192 64 00 38 116 40 12 20 06 14 48 00 23 00 00 192 193 00 38 116 40 12 20 06 14 50 00 23 00 00 192 66 00 38 116 40 12 20 06 14 52 00 23 00 00 242 194 00 38 116 40 12 20 06 14 53 00 23 00 00 236 66 00 38 116 40 12 20 06 14 ;
2014.07.03  11:50:14.288;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 224 16 ;
2014.07.03  11:50:15.278;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 226 16 02 00 33 02 03 00 00 00 07 00 02 187 43 164 83 00 241 116 40 12 20 06 14 03 64 02 187 43 164 83 00 01 117 40 12 20 06 14 104 70 228 16 02 00 36 04 03 00 00 00 89 00 02 20 174 25 66 00 01 117 40 12 20 06 14 92 00 02 20 174 07 64 00 01 117 40 12 20 06 14 93 00 02 72 225 200 66 00 01 117 40 12 20 06 14 94 00 02 102 230 199 66 00 01 117 40 12 20 06 14 ;
2014.07.03  11:50:16.280;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 230 16 02 00 33 02 03 00 00 00 07 00 39 163 43 164 83 00 204 117 40 12 20 06 14 00 64 39 163 43 164 83 00 204 117 40 12 20 06 14 104 115 232 16 02 00 36 07 03 00 00 00 69 00 08 246 40 220 62 00 219 117 40 12 20 06 14 70 00 08 154 153 38 66 00 219 117 40 12 20 06 14 72 00 08 164 240 48 67 00 219 117 40 12 20 06 14 72 00 10 184 30 67 194 00 219 117 40 12 20 06 14 89 00 12 41 156 28 195 00 219 117 40 12 20 06 14 81 00 13 246 168 216 66 00 219 117 40 12 20 06 14 82 00 13 215 163 180 194 00 219 117 40 12 20 06 14 ;
2014.07.03  11:50:17.290;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 234 16 02 00 33 07 03 00 00 00 07 00 03 188 43 164 83 00 167 118 40 12 20 06 14 03 64 03 188 43 164 83 00 167 118 40 12 20 06 14 07 00 04 191 43 164 83 00 167 118 40 12 20 06 14 03 64 04 191 43 164 83 00 167 118 40 12 20 06 14 07 00 18 188 43 164 83 00 167 118 40 12 20 06 14 07 00 34 188 43 164 83 00 167 118 40 12 20 06 14 03 64 34 188 43 164 83 00 167 118 40 12 20 06 14 104 250 236 16 02 00 36 16 03 00 00 00 73 00 03 143 86 188 69 00 167 118 40 12 20 06 14 74 00 03 154 05 191 69 00 167 118 40 12 20 06 14 75 00 03 72 27 189 69 00 167 118 40 12 20 06 14 76 00 03 61 10 61 66 00 167 118 40 12 20 06 14 78 00 03 102 102 98 67 00 167 118 40 12 20 06 14 93 00 04 195 117 212 66 00 167 118 40 12 20 06 14 94 00 04 184 158 211 66 00 167 118 40 12 20 06 14 43 00 06 113 61 124 66 00 167 118 40 12 20 06 14 74 00 08 00 64 49 195 00 167 118 40 12 20 06 14 83 00 13 215 163 217 66 00 167 118 40 12 20 06 14 84 00 13 00 64 22 67 00 167 118 40 12 20 06 14 44 00 18 188 116 147 60 00 167 118 40 12 20 06 14 45 00 18 10 215 195 64 00 167 118 40 12 20 06 14 47 00 18 92 143 194 64 00 167 118 40 12 20 06 14 49 00 18 00 00 15 195 00 167 118 40 12 20 06 14 50 00 18 00 00 180 66 00 167 118 40 12 20 06 14 104 55 238 16 02 00 36 03 03 00 00 00 52 00 18 00 00 238 194 00 167 118 40 12 20 06 14 53 00 18 00 00 246 66 00 167 118 40 12 20 06 14 96 00 34 00 00 72 66 00 167 118 40 12 20 06 14 ;
2014.07.03  11:50:18.291;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 160 240 16 02 00 33 10 03 00 00 00 07 00 00 190 43 164 83 00 114 119 40 12 20 06 14 12 00 00 41 02 00 00 00 114 119 40 12 20 06 14 45 00 00 41 02 00 00 00 114 119 40 12 20 06 14 07 00 05 188 43 164 83 00 114 119 40 12 20 06 14 03 64 05 188 43 164 83 00 114 119 40 12 20 06 14 07 00 09 190 43 164 83 00 114 119 40 12 20 06 14 02 64 09 190 43 164 83 00 114 119 40 12 20 06 14 07 00 37 188 43 164 83 00 114 119 40 12 20 06 14 03 64 37 188 43 164 83 00 114 119 40 12 20 06 14 07 00 40 190 43 164 83 00 114 119 40 12 20 06 14 104 250 242 16 02 00 36 16 03 00 00 00 73 00 05 205 232 189 69 00 114 119 40 12 20 06 14 74 00 05 164 238 189 69 00 114 119 40 12 20 06 14 75 00 05 82 88 190 69 00 114 119 40 12 20 06 14 77 00 05 133 235 41 66 00 114 119 40 12 20 06 14 78 00 05 72 161 59 67 00 114 119 40 12 20 06 14 75 00 08 133 235 01 64 00 114 119 40 12 20 06 14 76 00 08 113 61 186 192 00 114 119 40 12 20 06 14 77 00 08 20 46 218 66 00 114 119 40 12 20 06 14 78 00 08 20 174 180 194 00 114 119 40 12 20 06 14 73 00 10 10 87 210 66 00 114 119 40 12 20 06 14 74 00 10 113 189 242 194 00 114 119 40 12 20 06 14 90 00 12 195 245 114 66 00 114 119 40 12 20 06 14 91 00 12 184 30 249 193 00 114 119 40 12 20 06 14 85 00 13 225 250 21 67 00 114 119 40 12 20 06 14 86 00 13 184 30 197 65 00 114 119 40 12 20 06 14 93 00 37 133 107 212 66 00 114 119 40 12 20 06 14 104 25 244 16 02 00 36 01 03 00 00 00 94 00 37 00 128 211 66 00 114 119 40 12 20 06 14 ;
2014.07.03  11:50:18.301;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 244 16 ;
2014.07.03  11:50:19.301;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 145 246 16 02 00 36 09 03 00 00 00 45 00 06 123 20 110 63 00 61 120 40 12 20 06 14 46 00 06 61 74 50 67 00 61 120 40 12 20 06 14 79 00 08 61 138 218 66 00 61 120 40 12 20 06 14 80 00 08 123 20 240 65 00 61 120 40 12 20 06 14 43 00 09 00 00 124 66 00 61 120 40 12 20 06 14 75 00 10 205 204 204 61 00 61 120 40 12 20 06 14 76 00 10 164 240 02 195 00 61 120 40 12 20 06 14 92 00 12 154 153 25 62 00 61 120 40 12 20 06 14 93 00 12 41 220 252 66 00 61 120 40 12 20 06 14 ;
2014.07.03  11:50:20.302;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 248 16 02 00 33 02 03 00 00 00 07 00 36 189 43 164 83 00 227 121 40 12 20 06 14 03 64 36 189 43 164 83 00 227 121 40 12 20 06 14 104 190 250 16 02 00 36 12 03 00 00 00 47 00 06 31 133 123 66 00 227 121 40 12 20 06 14 81 00 08 20 174 217 66 00 227 121 40 12 20 06 14 82 00 08 236 81 180 194 00 227 121 40 12 20 06 14 83 00 08 205 204 217 66 00 227 121 40 12 20 06 14 84 00 08 92 15 22 67 00 227 121 40 12 20 06 14 45 00 09 61 10 215 62 00 227 121 40 12 20 06 14 46 00 09 195 245 45 66 00 227 121 40 12 20 06 14 77 00 10 10 215 163 60 00 227 121 40 12 20 06 14 78 00 10 205 76 223 66 00 227 121 40 12 20 06 14 87 00 13 72 33 19 67 00 227 121 40 12 20 06 14 88 00 13 10 215 191 65 00 227 121 40 12 20 06 14 94 00 36 184 30 200 66 00 227 121 40 12 20 06 14 ;
2014.07.03  11:50:21.310;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 252 16 02 00 33 07 03 00 00 00 07 00 00 191 43 164 83 00 174 122 40 12 20 06 14 12 00 00 42 02 00 00 00 174 122 40 12 20 06 14 45 00 00 42 02 00 00 00 174 122 40 12 20 06 14 07 00 30 189 43 164 83 00 174 122 40 12 20 06 14 00 64 30 189 43 164 83 00 174 122 40 12 20 06 14 07 00 38 189 43 164 83 00 174 122 40 12 20 06 14 03 64 38 189 43 164 83 00 174 122 40 12 20 06 14 104 250 254 16 02 00 36 16 03 00 00 00 50 00 06 246 40 106 66 00 189 122 40 12 20 06 14 85 00 08 72 97 13 67 00 189 122 40 12 20 06 14 86 00 08 184 30 47 194 00 189 122 40 12 20 06 14 47 00 09 236 81 124 66 00 189 122 40 12 20 06 14 48 00 09 31 133 240 194 00 189 122 40 12 20 06 14 49 00 09 31 133 235 62 00 189 122 40 12 20 06 14 50 00 09 246 168 157 194 00 189 122 40 12 20 06 14 95 00 12 41 92 30 195 00 189 122 40 12 20 06 14 89 00 13 205 204 17 67 00 189 122 40 12 20 06 14 90 00 13 123 20 196 65 00 189 122 40 12 20 06 14 42 00 30 223 79 141 61 00 189 122 40 12 20 06 14 43 00 30 223 79 141 61 00 189 122 40 12 20 06 14 44 00 30 150 67 139 61 00 189 122 40 12 20 06 14 46 00 30 51 51 195 64 00 189 122 40 12 20 06 14 48 00 30 00 00 36 194 00 189 122 40 12 20 06 14 49 00 30 00 00 33 195 00 189 122 40 12 20 06 14 104 85 00 17 02 00 36 05 03 00 00 00 50 00 30 00 00 158 66 00 189 122 40 12 20 06 14 53 00 30 00 00 238 66 00 189 122 40 12 20 06 14 93 00 38 195 117 212 66 00 189 122 40 12 20 06 14 94 00 38 225 122 211 66 00 189 122 40 12 20 06 14 101 00 38 00 00 72 66 00 189 122 40 12 20 06 14 ;
2014.07.03  11:50:22.317;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 145 02 17 02 00 36 09 03 00 00 00 87 00 08 31 05 11 67 00 152 123 40 12 20 06 14 88 00 08 61 10 27 194 00 152 123 40 12 20 06 14 89 00 08 72 225 25 67 00 152 123 40 12 20 06 14 90 00 08 61 10 34 194 00 152 123 40 12 20 06 14 51 00 09 123 20 123 66 00 152 123 40 12 20 06 14 52 00 09 133 235 239 66 00 152 123 40 12 20 06 14 96 00 12 205 204 76 61 00 152 123 40 12 20 06 14 97 00 12 92 79 05 195 00 152 123 40 12 20 06 14 91 00 13 00 00 208 64 00 152 123 40 12 20 06 14 ;
2014.07.03  11:50:23.319;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 70 04 17 02 00 33 04 03 00 00 00 07 00 02 189 43 164 83 00 99 124 40 12 20 06 14 03 64 02 189 43 164 83 00 99 124 40 12 20 06 14 07 00 03 189 43 164 83 00 99 124 40 12 20 06 14 03 64 03 189 43 164 83 00 99 124 40 12 20 06 14 104 160 06 17 02 00 36 10 03 00 00 00 88 00 02 51 51 30 66 00 115 124 40 12 20 06 14 89 00 02 51 51 30 66 00 115 124 40 12 20 06 14 90 00 02 82 184 34 66 00 115 124 40 12 20 06 14 94 00 02 72 225 199 66 00 115 124 40 12 20 06 14 74 00 03 51 23 191 69 00 115 124 40 12 20 06 14 75 00 03 20 36 189 69 00 115 124 40 12 20 06 14 76 00 03 164 112 64 66 00 115 124 40 12 20 06 14 78 00 03 31 69 97 67 00 115 124 40 12 20 06 14 79 00 03 31 133 205 65 00 115 124 40 12 20 06 14 80 00 03 61 10 72 66 00 115 124 40 12 20 06 14 ;
2014.07.03  11:50:23.330;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 08 17 ;
2014.07.03  11:50:24.324;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 55 08 17 02 00 33 03 03 00 00 00 00 64 23 193 43 164 83 00 62 125 40 12 20 06 14 07 00 30 190 43 164 83 00 62 125 40 12 20 06 14 00 64 30 190 43 164 83 00 62 125 40 12 20 06 14 104 250 10 17 02 00 36 16 03 00 00 00 51 00 06 41 92 122 66 00 78 125 40 12 20 06 14 52 00 06 205 76 240 66 00 78 125 40 12 20 06 14 53 00 09 246 40 220 62 00 78 125 40 12 20 06 14 54 00 09 246 232 29 67 00 78 125 40 12 20 06 14 55 00 09 00 00 222 66 00 78 125 40 12 20 06 14 56 00 09 10 215 35 188 00 78 125 40 12 20 06 14 81 00 10 00 00 81 194 00 78 125 40 12 20 06 14 98 00 12 10 215 35 61 00 78 125 40 12 20 06 14 99 00 12 72 225 250 194 00 78 125 40 12 20 06 14 42 00 30 150 67 139 61 00 78 125 40 12 20 06 14 44 00 30 76 55 137 61 00 78 125 40 12 20 06 14 46 00 30 92 143 194 64 00 78 125 40 12 20 06 14 47 00 30 184 30 197 64 00 78 125 40 12 20 06 14 49 00 30 00 00 34 195 00 78 125 40 12 20 06 14 52 00 30 00 00 236 194 00 78 125 40 12 20 06 14 53 00 30 00 00 240 66 00 78 125 40 12 20 06 14 ;
2014.07.03  11:50:25.324;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 12 17 02 00 33 07 03 00 00 00 07 00 04 193 43 164 83 00 25 126 40 12 20 06 14 03 64 04 193 43 164 83 00 25 126 40 12 20 06 14 07 00 05 190 43 164 83 00 25 126 40 12 20 06 14 03 64 05 190 43 164 83 00 25 126 40 12 20 06 14 07 00 23 193 43 164 83 00 25 126 40 12 20 06 14 07 00 34 190 43 164 83 00 25 126 40 12 20 06 14 03 64 34 190 43 164 83 00 25 126 40 12 20 06 14 104 250 14 17 02 00 36 16 03 00 00 00 93 00 04 225 122 212 66 00 25 126 40 12 20 06 14 73 00 05 164 238 189 69 00 25 126 40 12 20 06 14 74 00 05 154 241 189 69 00 25 126 40 12 20 06 14 75 00 05 113 85 190 69 00 25 126 40 12 20 06 14 78 00 05 225 122 60 67 00 25 126 40 12 20 06 14 53 00 06 72 225 122 63 00 25 126 40 12 20 06 14 54 00 06 82 184 124 194 00 25 126 40 12 20 06 14 58 00 09 102 38 41 195 00 25 126 40 12 20 06 14 42 00 23 111 18 131 60 00 25 126 40 12 20 06 14 44 00 23 111 18 131 60 00 25 126 40 12 20 06 14 45 00 23 92 143 194 64 00 25 126 40 12 20 06 14 46 00 23 00 00 192 64 00 25 126 40 12 20 06 14 47 00 23 215 163 192 64 00 25 126 40 12 20 06 14 48 00 23 00 00 184 193 00 25 126 40 12 20 06 14 49 00 23 00 00 15 195 00 25 126 40 12 20 06 14 50 00 23 00 00 194 66 00 25 126 40 12 20 06 14 104 40 16 17 02 00 36 02 03 00 00 00 52 00 23 00 00 240 194 00 25 126 40 12 20 06 14 96 00 34 195 245 71 66 00 25 126 40 12 20 06 14 ;
2014.07.03  11:50:26.328;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 18 17 02 00 33 07 03 00 00 00 07 00 00 192 43 164 83 00 228 126 40 12 20 06 14 12 00 00 43 02 00 00 00 228 126 40 12 20 06 14 45 00 00 43 02 00 00 00 228 126 40 12 20 06 14 00 64 18 191 43 164 83 00 228 126 40 12 20 06 14 00 64 30 191 43 164 83 00 228 126 40 12 20 06 14 07 00 37 190 43 164 83 00 228 126 40 12 20 06 14 03 64 37 190 43 164 83 00 228 126 40 12 20 06 14 104 145 20 17 02 00 36 09 03 00 00 00 55 00 06 92 15 222 66 00 244 126 40 12 20 06 14 56 00 06 10 215 163 60 00 244 126 40 12 20 06 14 59 00 09 174 71 222 66 00 244 126 40 12 20 06 14 60 00 09 102 230 51 67 00 244 126 40 12 20 06 14 62 00 09 164 112 180 194 00 244 126 40 12 20 06 14 83 00 10 246 40 84 194 00 244 126 40 12 20 06 14 101 00 12 195 117 32 195 00 244 126 40 12 20 06 14 93 00 37 225 122 212 66 00 244 126 40 12 20 06 14 94 00 37 61 138 211 66 00 244 126 40 12 20 06 14 ;
2014.07.03  11:50:27.337;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 25 22 17 02 00 33 01 03 00 00 00 07 00 30 191 43 164 83 00 191 127 40 12 20 06 14 104 145 24 17 02 00 36 09 03 00 00 00 58 00 06 184 30 27 67 00 191 127 40 12 20 06 14 97 00 08 00 00 00 65 00 191 127 40 12 20 06 14 63 00 09 205 204 123 66 00 191 127 40 12 20 06 14 64 00 09 41 92 143 189 00 191 127 40 12 20 06 14 103 00 12 113 61 214 194 00 191 127 40 12 20 06 14 42 00 30 223 79 141 61 00 191 127 40 12 20 06 14 46 00 30 133 235 193 64 00 191 127 40 12 20 06 14 49 00 30 00 00 33 195 00 191 127 40 12 20 06 14 52 00 30 00 00 234 194 00 191 127 40 12 20 06 14 ;
2014.07.03  11:50:28.338;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 85 26 17 02 00 33 05 03 00 00 00 07 00 07 192 43 164 83 00 85 129 40 12 20 06 14 02 64 07 192 43 164 83 00 85 129 40 12 20 06 14 07 00 18 191 43 164 83 00 85 129 40 12 20 06 14 07 00 36 190 43 164 83 00 85 129 40 12 20 06 14 03 64 36 190 43 164 83 00 85 129 40 12 20 06 14 104 250 28 17 02 00 36 16 03 00 00 00 65 00 09 205 204 76 62 00 101 129 40 12 20 06 14 66 00 09 123 20 61 66 00 101 129 40 12 20 06 14 68 00 09 41 92 244 66 00 101 129 40 12 20 06 14 86 00 10 143 194 117 62 00 101 129 40 12 20 06 14 87 00 10 10 215 56 66 00 101 129 40 12 20 06 14 105 00 12 61 10 43 65 00 101 129 40 12 20 06 14 42 00 18 188 116 147 60 00 101 129 40 12 20 06 14 44 00 18 227 165 155 60 00 101 129 40 12 20 06 14 45 00 18 92 143 194 64 00 101 129 40 12 20 06 14 47 00 18 143 194 197 64 00 101 129 40 12 20 06 14 48 00 18 00 00 208 193 00 101 129 40 12 20 06 14 50 00 18 00 00 182 66 00 101 129 40 12 20 06 14 53 00 18 00 00 242 66 00 101 129 40 12 20 06 14 43 00 30 41 92 143 61 00 101 129 40 12 20 06 14 44 00 30 150 67 139 61 00 101 129 40 12 20 06 14 45 00 30 225 122 196 64 00 101 129 40 12 20 06 14 104 115 30 17 02 00 36 07 03 00 00 00 46 00 30 174 71 193 64 00 101 129 40 12 20 06 14 47 00 30 51 51 195 64 00 101 129 40 12 20 06 14 48 00 30 00 00 28 194 00 101 129 40 12 20 06 14 50 00 30 00 00 156 66 00 101 129 40 12 20 06 14 52 00 30 00 00 238 194 00 101 129 40 12 20 06 14 53 00 30 00 00 242 66 00 101 129 40 12 20 06 14 93 00 36 225 250 200 66 00 101 129 40 12 20 06 14 ;
2014.07.03  11:50:28.350;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 28 17 ;
2014.07.03  11:50:29.338;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 32 17 02 00 33 02 03 00 00 00 07 00 38 191 43 164 83 00 48 130 40 12 20 06 14 03 64 38 191 43 164 83 00 48 130 40 12 20 06 14 104 115 34 17 02 00 36 07 03 00 00 00 59 00 06 20 46 222 66 00 48 130 40 12 20 06 14 60 00 06 225 250 51 67 00 48 130 40 12 20 06 14 99 00 08 61 10 72 66 00 48 130 40 12 20 06 14 70 00 09 31 133 35 66 00 48 130 40 12 20 06 14 93 00 38 31 133 212 66 00 48 130 40 12 20 06 14 94 00 38 31 133 211 66 00 48 130 40 12 20 06 14 101 00 38 61 10 72 66 00 48 130 40 12 20 06 14 ;
2014.07.03  11:50:30.352;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 130 36 17 02 00 33 08 03 00 00 00 07 00 00 193 43 164 83 00 251 130 40 12 20 06 14 12 00 00 44 02 00 00 00 251 130 40 12 20 06 14 45 00 00 44 02 00 00 00 251 130 40 12 20 06 14 07 00 02 191 43 164 83 00 251 130 40 12 20 06 14 03 64 02 191 43 164 83 00 251 130 40 12 20 06 14 07 00 30 192 43 164 83 00 251 130 40 12 20 06 14 00 64 30 192 43 164 83 00 251 130 40 12 20 06 14 07 00 40 193 43 164 83 00 251 130 40 12 20 06 14 104 250 38 17 02 00 36 16 03 00 00 00 88 00 02 20 174 25 66 00 10 131 40 12 20 06 14 89 00 02 215 163 16 66 00 10 131 40 12 20 06 14 90 00 02 51 51 30 66 00 10 131 40 12 20 06 14 93 00 02 41 220 200 66 00 10 131 40 12 20 06 14 94 00 02 102 230 199 66 00 10 131 40 12 20 06 14 97 00 02 215 163 144 63 00 10 131 40 12 20 06 14 101 00 02 61 10 72 66 00 10 131 40 12 20 06 14 62 00 06 133 235 24 67 00 10 131 40 12 20 06 14 46 00 07 246 104 50 67 00 10 131 40 12 20 06 14 71 00 09 10 215 163 60 00 10 131 40 12 20 06 14 72 00 09 133 43 38 67 00 10 131 40 12 20 06 14 74 00 09 61 138 25 67 00 10 131 40 12 20 06 14 89 00 10 92 143 97 194 00 10 131 40 12 20 06 14 107 00 12 225 186 07 67 00 10 131 40 12 20 06 14 42 00 30 150 67 139 61 00 10 131 40 12 20 06 14 45 00 30 133 235 193 64 00 10 131 40 12 20 06 14 104 115 40 17 02 00 36 07 03 00 00 00 46 00 30 225 122 196 64 00 10 131 40 12 20 06 14 47 00 30 92 143 194 64 00 10 131 40 12 20 06 14 48 00 30 00 00 44 194 00 10 131 40 12 20 06 14 49 00 30 00 00 34 195 00 10 131 40 12 20 06 14 50 00 30 00 00 152 66 00 10 131 40 12 20 06 14 52 00 30 00 00 244 194 00 10 131 40 12 20 06 14 53 00 30 00 00 234 66 00 10 131 40 12 20 06 14 ;
2014.07.03  11:50:31.022;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;FORMAT_FC_U_TESTFR_ACT from server. Тайм-аут t3;
2014.07.03  11:50:31.022;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 04 67 00 00 00 ;
2014.07.03  11:50:31.038;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 131 00 00 00 ;
2014.07.03  11:50:31.039;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;FORMAT_FC_U_TESTFR_CON from client;
2014.07.03  11:50:31.353;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 130 42 17 02 00 33 08 03 00 00 00 07 00 03 191 43 164 83 00 214 131 40 12 20 06 14 03 64 03 191 43 164 83 00 214 131 40 12 20 06 14 07 00 04 195 43 164 83 00 214 131 40 12 20 06 14 03 64 04 195 43 164 83 00 214 131 40 12 20 06 14 07 00 13 193 43 164 83 00 214 131 40 12 20 06 14 02 64 13 193 43 164 83 00 214 131 40 12 20 06 14 07 00 34 192 43 164 83 00 214 131 40 12 20 06 14 03 64 34 192 43 164 83 00 214 131 40 12 20 06 14 104 250 44 17 02 00 36 16 03 00 00 00 73 00 03 41 104 188 69 00 229 131 40 12 20 06 14 74 00 03 72 17 191 69 00 229 131 40 12 20 06 14 75 00 03 72 27 189 69 00 229 131 40 12 20 06 14 76 00 03 236 81 63 66 00 229 131 40 12 20 06 14 77 00 03 143 194 91 66 00 229 131 40 12 20 06 14 78 00 03 51 179 96 67 00 229 131 40 12 20 06 14 79 00 03 143 194 193 65 00 229 131 40 12 20 06 14 93 00 04 102 102 212 66 00 229 131 40 12 20 06 14 94 00 04 61 138 211 66 00 229 131 40 12 20 06 14 96 00 04 154 153 25 62 00 229 131 40 12 20 06 14 101 00 04 61 10 72 66 00 229 131 40 12 20 06 14 64 00 06 236 81 184 189 00 229 131 40 12 20 06 14 47 00 07 215 163 123 66 00 229 131 40 12 20 06 14 48 00 07 72 225 240 194 00 229 131 40 12 20 06 14 76 00 09 215 163 216 192 00 229 131 40 12 20 06 14 90 00 10 41 92 114 66 00 229 131 40 12 20 06 14 104 55 46 17 02 00 36 03 03 00 00 00 91 00 10 31 133 249 193 00 229 131 40 12 20 06 14 108 00 12 61 10 72 66 00 229 131 40 12 20 06 14 96 00 34 123 20 72 66 00 229 131 40 12 20 06 14 ;
2014.07.03  11:50:31.364;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 48 17 ;
